avg_A_AS_min,avg_A_AS_max,avg_A_AS_avg,avg_A_AS_std,avg_A_AS_median,avg_A_prefix_min,avg_A_prefix_max,avg_A_prefix_avg,avg_A_prefix_std,avg_A_prefix_median,avg_editdist_min,avg_editdist_max,avg_editdist_avg,avg_editdist_std,avg_editdist_median,avg_interarrival_min,avg_interarrival_max,avg_interarrival_avg,avg_interarrival_std,avg_interarrival_median,avg_path_len_min,avg_path_len_max,avg_path_len_avg,avg_path_len_std,avg_path_len_median,editdist_10_min,editdist_10_max,editdist_10_avg,editdist_10_std,editdist_10_median,editdist_11_min,editdist_11_max,editdist_11_avg,editdist_11_std,editdist_11_median,editdist_12_min,editdist_12_max,editdist_12_avg,editdist_12_std,editdist_12_median,editdist_13_min,editdist_13_max,editdist_13_avg,editdist_13_std,editdist_13_median,editdist_14_min,editdist_14_max,editdist_14_avg,editdist_14_std,editdist_14_median,editdist_15_min,editdist_15_max,editdist_15_avg,editdist_15_std,editdist_15_median,editdist_16_min,editdist_16_max,editdist_16_avg,editdist_16_std,editdist_16_median,editdist_17_min,editdist_17_max,editdist_17_avg,editdist_17_std,editdist_17_median,editdist_7_min,editdist_7_max,editdist_7_avg,editdist_7_std,editdist_7_median,editdist_8_min,editdist_8_max,editdist_8_avg,editdist_8_std,editdist_8_median,editdist_9_min,editdist_9_max,editdist_9_avg,editdist_9_std,editdist_9_median,max_A_AS_min,max_A_AS_max,max_A_AS_avg,max_A_AS_std,max_A_AS_median,max_A_prefix_min,max_A_prefix_max,max_A_prefix_avg,max_A_prefix_std,max_A_prefix_median,max_editdist_min,max_editdist_max,max_editdist_avg,max_editdist_std,max_editdist_median,max_path_len_min,max_path_len_max,max_path_len_avg,max_path_len_std,max_path_len_median,nb_A_min,nb_A_max,nb_A_avg,nb_A_std,nb_A_median,nb_A_prefix_min,nb_A_prefix_max,nb_A_prefix_avg,nb_A_prefix_std,nb_A_prefix_median,nb_W_min,nb_W_max,nb_W_avg,nb_W_std,nb_W_median,nb_W_prefix_min,nb_W_prefix_max,nb_W_prefix_avg,nb_W_prefix_std,nb_W_prefix_median,nb_dup_A_min,nb_dup_A_max,nb_dup_A_avg,nb_dup_A_std,nb_dup_A_median,nb_dup_W_min,nb_dup_W_max,nb_dup_W_avg,nb_dup_W_std,nb_dup_W_median,nb_implicit_W_min,nb_implicit_W_max,nb_implicit_W_avg,nb_implicit_W_std,nb_implicit_W_median,nb_new_A_min,nb_new_A_max,nb_new_A_avg,nb_new_A_std,nb_new_A_median,nb_new_A_afterW_min,nb_new_A_afterW_max,nb_new_A_afterW_avg,nb_new_A_afterW_std,nb_new_A_afterW_median,nb_orign_change_min,nb_orign_change_max,nb_orign_change_avg,nb_orign_change_std,nb_orign_change_median,nb_tolonger_min,nb_tolonger_max,nb_tolonger_avg,nb_tolonger_std,nb_tolonger_median,nb_toshorter_min,nb_toshorter_max,nb_toshorter_avg,nb_toshorter_std,nb_toshorter_median
18,151,59.15,30.26147352098072,57.5,3,21,9.733333333333333,4.775881023227296,9.5,2,2,2.0,0.0,2.0,1000,1008,1000.1333333333333,1.0327955589886395,1000.0,5,6,5.066666666666666,0.25154887429323175,5.0,0,496,12.066666666666666,63.691488047599535,2.0,0,33,4.916666666666667,7.249293750911578,2.0,0,63,12.133333333333333,16.540107050528356,2.5,0,23,2.1666666666666665,4.11350263823937,0.0,0,16,1.1,2.8206262076691107,0.0,0,5,0.08333333333333333,0.6454972243679029,0.0,0,7,0.55,1.4778018490598614,0.0,0,9,0.25,1.2436278259557907,0.0,2,1706,84.25,281.30462558031525,17.0,1,203,30.25,39.915854290354524,16.0,0,56,6.833333333333333,9.406392825557548,3.0,1406,21484,2721.1666666666665,2721.8761797431393,2074.5,597,1132,759.8,95.4432656039835,754.0,8,22,14.1,3.3884149586795584,13.0,14,28,19.516666666666666,3.285776572382215,19.0,10466,53671,19193.95,8965.950310121027,16708.5,728,14384,2966.45,3122.4198212012598,1712.0,318,4257,742.1666666666666,529.6474416339406,653.0,78,1978,223.48333333333332,242.76524837630498,195.5,3378,40029,8371.0,6417.917469402966,6451.0,0,0,0.0,0.0,0.0,6171,30730,10086.383333333333,4486.873276538743,8944.0,29,2455,290.03333333333336,340.65261228983263,203.5,227,1460,446.53333333333336,212.23431779454876,391.5,8,156,78.78333333333333,28.47960415994831,73.0,1742,8850,3005.7833333333333,1381.7666300994888,2672.0,4288,23315,7080.6,3245.0851139238507,6326.0
14,142,41.65,22.88202980803043,36.5,2,15,7.133333333333334,3.1486702421475186,7.0,2,3,2.0166666666666666,0.12909944487358055,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.6,0.49403218175557095,6.0,0,426,11.9,55.15392943574728,1.0,0,25,3.3666666666666667,5.647758417393836,1.0,0,106,16.216666666666665,24.65909373749981,2.5,0,23,1.4166666666666667,3.4606341471708584,0.0,0,16,1.05,2.721072819337181,0.0,0,4,0.15,0.6057632809459259,0.0,0,5,0.26666666666666666,0.9363953001762078,0.0,0,3,0.2833333333333333,0.7385663314751767,0.0,1,1507,68.55,269.09455366758976,17.5,0,166,15.85,24.626584092557305,11.0,0,64,6.5,9.809196653296889,3.0,627,8234,1918.5166666666667,1858.6370028039607,1021.5,625,1039,787.6333333333333,89.762580755874,781.0,8,21,14.266666666666667,3.4634491805119216,14.0,14,28,19.9,3.4479175734376737,20.0,5196,42152,13467.216666666667,8905.536769653458,10371.5,634,12462,2639.3,3094.329983060597,1561.5,248,3575,675.7333333333333,559.297194175359,482.0,34,1754,151.46666666666667,250.1817282999325,90.0,1700,28688,6283.6,6225.104965965484,4008.5,0,0,0.0,0.0,0.0,3261,25281,6505.85,3759.6927967948636,5627.5,79,2468,340.96666666666664,447.4777133610145,210.5,156,1375,336.8,213.89374837339295,254.0,0,1042,34.18333333333333,133.06408442916427,15.5,799,6464,1960.15,1175.4332749664293,1615.0,2388,18817,4545.7,2801.698239839302,3895.0
15,109,44.78333333333333,19.05308522253483,40.5,3,15,7.6,3.4058772731852804,7.5,1,3,2.0,0.1841149235796647,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.383333333333334,0.49030141772790015,5.0,0,1006,38.233333333333334,130.87830635153531,13.5,0,146,18.683333333333334,30.713819374427718,9.0,0,141,16.433333333333334,27.177612089182094,5.5,0,163,8.983333333333333,24.62635467609383,2.5,0,168,7.266666666666667,24.496880926788275,0.0,0,21,2.183333333333333,4.552859658878838,0.0,0,25,1.2666666666666666,3.6632238587817727,0.0,0,9,1.2833333333333334,2.3656558675377575,0.0,3,228,43.93333333333333,39.24363995396143,33.0,0,169,35.55,33.95881104305077,25.0,0,127,26.183333333333334,27.211345880583867,18.0,544,13214,2749.5833333333335,2882.971362031504,1786.5,389,1013,834.5666666666667,122.70197692475432,858.5,11,19,15.316666666666666,2.3251875569814247,15.0,14,31,20.8,3.123448767530826,20.0,6744,52961,18527.016666666666,10853.421659162694,14785.0,619,15061,3561.2,3686.280964488809,2109.5,391,2486,852.3333333333334,390.198240214723,795.0,69,594,172.86666666666667,97.98451393843524,144.5,2528,39688,8780.7,8127.448070936086,5844.0,0,103,1.7833333333333334,13.290868110896403,0.0,3745,20479,8892.883333333333,4058.6032125604047,7683.5,122,2656,440.85,396.0268705572764,363.0,213,1127,412.5833333333333,185.4638976853252,355.0,38,141,87.53333333333333,20.36153457859894,87.0,949,5973,2602.016666666667,1244.5938482794863,2343.0,2746,17405,6290.866666666667,3137.323448833236,5181.5
12,104,50.56666666666667,20.736741050091045,51.0,2,19,8.75,4.144119787549501,8.0,2,2,2.0,0.0,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.1,0.4395683553021656,5.0,0,50,9.25,10.37863679366974,6.0,0,40,6.75,8.40021186173503,3.0,0,97,11.65,21.040578228827023,4.0,0,32,4.916666666666667,7.809797555193561,2.0,0,38,2.966666666666667,6.002730075689053,1.5,0,34,1.6,4.988801017601356,0.0,0,12,1.9833333333333334,3.2650780179464065,0.0,0,6,0.5333333333333333,1.1419084036208365,0.0,8,164,32.55,25.642539470740303,25.5,3,288,38.7,47.639643084518795,29.5,0,101,23.0,21.19321925458427,15.0,785,6831,2676.8166666666666,1539.239196746971,2167.5,672,1051,845.9666666666667,86.02462530108507,841.0,9,25,15.666666666666666,3.3327683136948427,16.0,15,29,21.516666666666666,3.011231330252425,21.0,8212,64859,18802.166666666668,10170.249339754084,14732.0,698,32481,3551.3166666666666,5125.62764239962,1976.0,368,7004,830.0666666666667,881.3011926069291,651.0,62,499,158.86666666666667,83.40090367893669,132.0,2777,41856,8580.816666666668,7705.499401960643,6010.0,0,0,0.0,0.0,0.0,4575,22260,9350.633333333333,3860.645230021841,8223.0,103,5849,466.6,736.4521962002257,295.5,230,1574,404.1166666666667,212.55133710225115,345.5,36,260,98.45,39.79116033339523,90.0,1290,7547,2790.616666666667,1315.2114490262459,2439.0,3250,15066,6560.016666666666,2744.204200607668,5662.0
19,112,43.06666666666667,15.7090783066015,43.0,2,15,8.416666666666666,3.0157308846051865,8.0,2,3,2.033333333333333,0.18102033471939252,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.716666666666667,0.454419602505485,6.0,0,986,38.483333333333334,129.8114005683404,13.5,0,94,12.7,16.913839484330424,5.0,0,26,3.2666666666666666,5.874006707713219,1.0,0,12,1.7833333333333334,3.2630009410423,0.0,0,80,3.2,11.447448091020554,0.0,0,30,1.2333333333333334,4.567262528654305,0.0,0,2,0.13333333333333333,0.38911750073535767,0.0,0,23,1.7166666666666666,4.56624188712681,0.0,5,357,51.733333333333334,56.038082289338426,33.0,0,169,28.716666666666665,31.91890766719104,17.5,1,105,19.0,21.745835369840435,12.0,821,8660,2016.0666666666666,1434.1709335594094,1556.0,679,1480,876.5333333333333,118.83765691297089,871.5,9,22,14.516666666666667,3.05037739630476,14.0,14,40,20.8,6.35343227672376,19.0,9100,53632,17471.283333333333,8931.0130370252,13491.0,832,13450,2896.766666666667,3298.6734075560607,1750.5,454,1895,803.7166666666667,286.1189210899023,756.0,83,510,167.5,87.44945271218693,144.0,3130,40208,7942.233333333334,7164.725560090382,5277.0,0,0,0.0,0.0,0.0,5034,18035,8712.383333333333,3105.9866419636282,7891.5,138,2161,424.8,310.0035428993828,336.5,241,946,391.8666666666667,121.71715847269304,356.0,52,1042,147.03333333333333,148.2445261991909,120.0,1376,5024,2463.0,843.5051766591877,2228.0,3433,13863,6249.383333333333,2462.71540977597,5336.5
23,114,46.93333333333333,17.80293888009397,44.0,3,19,8.333333333333334,3.34799037454151,8.0,1,2,1.8666666666666667,0.34280333180088157,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.766666666666667,0.42652186808509834,6.0,0,18,3.9,4.482357128088838,2.0,0,16,3.45,3.950648949051797,2.0,0,41,3.7,7.735675663192046,0.0,0,31,3.066666666666667,5.498433264265551,0.0,0,51,1.9333333333333333,6.8886215852398776,0.0,0,7,0.6166666666666667,1.552381076169675,0.0,0,6,0.3,0.9619894639826153,0.0,0,6,0.18333333333333332,0.8334463200240204,0.0,1,173,33.166666666666664,37.96750022646115,19.5,0,193,22.633333333333333,32.10573984622447,13.5,0,129,13.033333333333333,19.64340288331322,6.5,773,21561,3073.616666666667,3767.976771725097,2296.5,690,1022,855.0,93.02013632924789,859.5,8,29,14.666666666666666,4.53859780730758,14.0,14,33,20.983333333333334,4.232608149995984,20.0,6463,46485,17478.1,9856.866682845508,14681.0,714,13101,2773.75,3083.201421288802,1692.0,281,7126,721.7,877.7764917628664,575.5,48,501,118.61666666666666,80.39902429348649,100.5,2398,35351,7161.233333333334,7107.586732849047,4905.5,0,0,0.0,0.0,0.0,3374,28654,9493.25,4240.843262902848,9123.5,38,6700,447.98333333333335,1096.3807252194688,205.0,202,882,375.6333333333333,128.78716730822538,354.0,27,275,63.78333333333333,47.060758299791694,52.5,852,10751,1999.5,1585.3864577253657,1703.5,2522,17903,7493.75,3144.73711884001,6988.0
19,115,50.38333333333333,24.31020687267162,41.0,3,15,8.2,2.9733277596157635,8.0,1,3,2.0,0.18411492357966472,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.466666666666667,0.6234585511256954,6.0,0,90,17.516666666666666,15.581923106074417,14.5,0,40,12.816666666666666,8.522138003939626,13.0,0,44,5.5,6.811008039084566,3.5,0,15,2.05,3.4268382423136123,0.0,0,8,0.5333333333333333,1.268479226484454,0.0,0,12,0.45,1.872413470200915,0.0,0,7,0.3333333333333333,1.2577443714661587,0.0,0,8,0.4166666666666667,1.2253213575950312,0.0,2,458,58.68333333333333,69.89616794778748,40.0,4,298,34.416666666666664,51.77961501472801,21.5,1,96,28.016666666666666,19.080997439254485,27.0,726,28994,6546.45,8517.052719770843,2578.0,717,1038,858.5166666666667,93.29877134487502,848.0,10,27,15.283333333333333,4.100812927538473,14.0,14,29,20.65,3.4778963055077425,21.0,7916,59095,21599.383333333335,13307.947238324276,15596.0,765,15166,3585.483333333333,3888.2976166504686,2013.0,470,1915,893.5333333333333,307.87040343419574,864.0,54,456,179.83333333333334,81.25481298217578,159.5,2614,32651,8368.016666666666,7365.50015444581,5419.5,0,0,0.0,0.0,0.0,4696,33224,12341.616666666667,7889.553651295279,8558.5,148,2663,386.05,333.96566478342845,329.5,270,1493,503.7,190.07967107487374,465.5,25,364,66.53333333333333,58.17899518061471,55.5,1216,11060,3453.366666666667,2528.1848111932054,2509.5,3178,28064,8888.25,6153.785046137686,6346.0
22,177,44.68333333333333,24.847665829512867,39.0,3,28,7.683333333333334,4.443588665255674,6.0,2,3,2.1,0.30253169045376654,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.5,0.5367826312580719,5.0,0,475,38.1,87.52175516475116,12.0,0,242,20.766666666666666,39.3934377511421,9.5,0,286,15.3,39.6160813093002,4.5,0,95,8.516666666666667,15.071008948788505,3.0,0,49,4.966666666666667,8.616040749212505,2.5,0,33,2.25,6.080323920898528,0.0,0,15,1.1333333333333333,2.8252293542214946,0.0,0,105,4.35,16.79873381023459,0.0,5,815,98.11666666666666,150.01108339467098,52.5,4,920,71.2,145.24529806561551,32.0,0,197,31.533333333333335,38.63100829980868,15.0,753,10618,2315.766666666667,1702.137632773553,1825.0,665,1074,883.6333333333333,98.8961048172404,889.0,9,26,18.1,5.245498473671319,16.0,14,30,22.4,4.453907064094762,22.0,8137,111183,21438.516666666666,15534.873692014238,17064.5,663,15619,3763.233333333333,3517.195677831728,2575.0,465,11113,1562.3833333333334,1549.3192829095879,1182.5,85,1470,427.6666666666667,324.47368944375586,316.0,2773,45933,9091.466666666667,8551.653116957468,6098.5,0,0,0.0,0.0,0.0,4675,58702,10849.433333333332,7686.6013017296145,9371.5,136,10721,699.25,1361.623278807259,445.5,262,5444,798.3666666666667,721.447132485639,636.0,25,280,71.53333333333333,54.17124969746692,54.5,1224,25443,3461.4,3305.3210218717213,2524.5,3220,33259,7388.033333333334,4844.4681293716,6513.0
11,177,50.31666666666667,31.90796705498363,43.5,1,26,8.516666666666667,5.113928029118679,8.0,1,3,2.0,0.2603778219616477,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.283333333333333,0.5237306419436755,5.0,0,174,28.366666666666667,38.4967384340089,12.0,0,114,15.516666666666667,19.920598032908064,9.0,0,410,19.3,64.02946885111521,3.5,0,214,13.633333333333333,41.32179080679134,1.0,0,154,5.366666666666666,20.188070539068253,0.5,0,26,1.2833333333333334,3.701083976198062,0.0,0,5,0.38333333333333336,1.0591276657841484,0.0,0,3,0.2833333333333333,0.6911465950282971,0.0,6,154,51.61666666666667,35.56187811605629,42.0,1,969,44.516666666666666,123.8070521343275,21.5,1,132,27.433333333333334,25.872154173588267,19.0,640,20431,4173.616666666667,4218.025620915615,2601.0,565,1000,795.4,106.58190134781451,805.0,11,25,15.15,3.1666964018823966,14.0,15,40,21.566666666666666,4.618924471869633,21.0,10347,48504,22509.216666666667,9350.883815912834,19713.5,919,23604,4482.983333333334,5054.44237395006,2529.5,417,6238,1435.0666666666666,1474.6588328987582,952.5,62,1923,257.98333333333335,253.25638457437478,198.5,3106,28785,9740.05,7292.4382066259295,6450.0,0,1,0.016666666666666666,0.12909944487358052,0.0,5915,32061,11326.133333333333,4887.4763494738945,10279.0,93,6061,872.8833333333333,1246.482931300144,441.0,232,1818,570.15,342.3400443012815,479.0,53,178,116.71666666666667,25.056608226557902,114.0,1358,20836,3295.516666666667,2531.518031160433,2901.0,3932,22030,8030.616666666667,3427.9628238578384,7187.5
9,79,33.483333333333334,14.834101421109112,32.0,1,18,7.8,4.336678413373183,7.0,1,2,1.95,0.21978417765108277,2.0,1000,1000,1000.0,0.0,1000.0,5,7,5.5,0.5966005392134932,5.0,0,87,10.15,14.176639892586248,6.0,0,44,7.266666666666667,7.65100340526291,5.5,0,28,2.75,5.173678493349039,1.0,0,11,1.5833333333333333,2.745052045856923,0.0,0,18,1.4333333333333333,3.2592328652700613,0.0,0,2,0.21666666666666667,0.5237306419436756,0.0,0,2,0.1,0.3541521266540119,0.0,0,1,0.016666666666666666,0.12909944487358055,0.0,1,302,29.616666666666667,51.28586935482547,15.5,0,54,10.233333333333333,10.40594137112107,8.0,0,40,9.416666666666666,8.805413717393595,8.0,673,6726,1220.05,891.4982138256009,922.5,624,1064,835.3666666666667,93.53055635326571,839.0,8,26,13.983333333333333,3.8245046944920964,13.0,13,28,20.2,3.874295999472087,20.0,5745,48355,12374.45,7941.466189233935,9755.5,436,18726,2902.7833333333333,3894.3632367893597,1523.0,291,1373,582.75,228.60146840283466,516.5,51,563,97.1,67.61699214782217,81.5,2091,37456,6526.75,7134.598050571618,4031.5,0,0,0.0,0.0,0.0,2850,10834,5274.383333333333,1715.5129498413723,4812.0,68,823,250.16666666666666,155.89655051756867,198.0,182,966,323.15,129.54860680618577,283.5,83,215,120.91666666666667,28.96537480947048,111.5,896,4088,1465.1666666666667,569.3794471196338,1295.5,1924,8479,3809.2166666666667,1333.6999267574279,3379.5
15,103,42.766666666666666,18.457800396586425,43.0,2,18,8.716666666666667,3.8004980345652672,9.0,2,3,2.033333333333333,0.18102033471939252,2.0,1000,1000,1000.0,0.0,1000.0,5,6,5.633333333333334,0.4859611014169708,6.0,0,188,20.583333333333332,34.06687922142276,8.0,0,198,37.4,49.286158541002294,10.5,0,222,33.233333333333334,50.64544976521488,6.5,0,71,11.933333333333334,17.30373396234316,4.0,0,60,6.433333333333334,11.366568086124202,2.0,0,16,1.7833333333333334,3.641063667771873,0.0,0,6,0.65,1.6755975407728636,0.0,0,10,0.65,1.7155816328531412,0.0,9,838,84.61666666666666,115.9389219193417,53.5,0,681,54.166666666666664,95.85974335183788,31.5,0,194,33.9,45.387110841168045,20.0,673,6957,2156.116666666667,1507.1341205561741,1675.0,617,990,818.3833333333333,78.43924382444932,814.0,11,30,16.966666666666665,5.792943301154904,15.0,15,33,22.55,5.267183340171769,22.0,6467,58135,18701.316666666666,11368.744948831507,13845.5,475,12975,3170.516666666667,3346.1016046841823,1943.5,350,3109,991.95,577.3515342213932,794.5,60,2244,224.25,324.93778413616667,132.5,2020,37479,7501.533333333334,7544.837816470024,4772.5,0,66,1.1333333333333333,8.520099201035174,0.0,4088,30475,10189.183333333332,6655.446940872443,7918.5,128,3439,548.2,516.9334219334869,368.0,205,1545,462.4,248.41498903983432,392.5,66,167,96.71666666666667,21.756036891928126,92.0,1109,19499,3238.266666666667,3307.815392890953,2199.0,2751,26539,6950.916666666667,4508.916579595526,5485.0
9,134,38.083333333333336,23.08443724542258,33.5,1,29,7.166666666666667,5.26956939245712,6.0,1,3,2.066666666666667,0.36204066943878505,2.0,1000,1000,1000.0,0.0,1000.0,4,7,5.433333333333334,0.647463543026187,5.0,0,354,25.216666666666665,49.85235545721755,11.5,0,175,18.266666666666666,26.062419640434847,12.0,0,523,18.4,68.65418130142908,4.0,0,128,7.866666666666666,17.71762185773772,2.5,0,59,4.566666666666666,12.239650303338841,0.5,0,22,2.2333333333333334,4.578382019983037,0.0,0,14,1.4,3.253160132464682,0.0,0,12,1.1333333333333333,2.5409638279875693,0.0,4,1718,117.5,247.10304582144926,50.5,0,850,82.46666666666667,126.98184398001538,36.0,0,253,41.666666666666664,50.12075812954376,24.0,832,18063,3443.383333333333,3301.487944423717,2407.0,280,1085,837.5666666666667,128.09654286429944,851.0,11,35,18.316666666666666,5.238358090110487,18.0,15,38,22.483333333333334,4.859000617992316,21.0,10402,274316,32746.433333333334,43790.20632568803,21320.5,757,257975,14136.05,41531.343059831204,3063.0,340,4218,1212.05,882.3751733872444,861.5,78,2866,432.3,577.0145050023015,210.0,2704,57863,10844.416666666666,11210.588403329688,6914.5,0,3,0.06666666666666667,0.4061671471357935,0.0,5739,264239,20687.933333333334,42207.44160865501,9724.5,135,5531,716.6333333333333,897.1476451371542,397.5,210,1949,497.45,276.37983106035284,425.5,74,689,146.01666666666668,108.58215536300997,116.5,1335,107339,7551.333333333333,17192.243080072294,2842.5,4144,156900,13136.6,25216.474295015676,7194.5
18,110,51.083333333333336,19.665242215961378,47.0,2,21,10.383333333333333,5.035775962850472,10.0,1,3,1.9833333333333334,0.22486656432518473,2.0,1000,1000,1000.0,0.0,1000.0,4,6,5.333333333333333,0.50979113924206,5.0,0,126,10.033333333333333,17.498635943610168,6.0,0,56,6.383333333333334,11.200925607434272,1.5,0,86,9.483333333333333,15.130496386568245,4.5,0,189,19.15,43.969490578069184,3.0,0,66,4.9,10.468192339055374,1.0,0,9,0.9,1.8928948326459205,0.0,0,6,0.45,1.0644486119384196,0.0,0,30,1.4833333333333334,4.979591116107407,0.0,1,251,51.1,48.51688505657819,34.0,0,462,55.03333333333333,82.24580081324778,26.0,0,152,19.733333333333334,30.514718130745855,9.0,794,22758,2727.5333333333333,3325.9308902930693,1433.5,700,1027,850.2666666666667,76.22844050118655,844.0,10,36,16.433333333333334,4.439295510862997,15.0,15,54,22.5,6.146516169095235,21.0,7550,46166,17431.183333333334,9579.980358940387,13955.5,556,14935,2859.9666666666667,3611.496952256528,1327.0,410,4043,1055.2666666666667,696.9206813965216,805.0,78,799,201.48333333333332,152.06527274542745,158.5,2552,33950,8219.4,7915.192810482801,5042.0,0,0,0.0,0.0,0.0,4373,19224,8189.466666666666,2889.8943882331137,7506.5,111,1972,536.1166666666667,387.2371975613154,379.5,216,1311,486.2,226.13651194333545,427.5,62,154,99.35,20.299306993264075,98.0,1297,6847,2460.4333333333334,1133.5558626663756,2169.5,2810,12424,5729.033333333334,2073.691075554929,5139.0
13,160,50.916666666666664,26.404475523736807,46.5,2,19,9.216666666666667,4.543916277974644,10.0,2,3,2.033333333333333,0.18102033471939252,2.0,1000,1008,1000.1333333333333,1.032795558988649,1000.0,4,10,5.7,0.8694436171424978,6.0,0,260,32.416666666666664,58.12968892453561,11.5,0,317,27.183333333333334,53.319151539610544,9.0,0,182,15.983333333333333,32.326455381221805,4.0,0,40,5.166666666666667,8.638044871904725,1.0,0,31,4.116666666666666,7.408404907727179,1.0,0,21,1.8166666666666667,3.6195873286023277,0.0,0,30,1.3833333333333333,4.468692094958884,0.0,0,35,1.5666666666666667,5.1101980679603125,0.0,7,1313,119.61666666666666,183.85413264432074,60.5,2,1644,91.78333333333333,226.61511398626007,38.5,0,492,47.18333333333333,90.3131072692816,20.5,810,13804,2623.15,2427.4209500299007,1830.0,629,1124,876.8833333333333,104.87960679228328,885.0,9,28,15.033333333333333,3.2985187567604592,15.0,14,31,20.133333333333333,3.912026942936345,19.0,6289,185915,18935.35,24666.138677997482,12878.0,425,98852,4513.216666666666,12958.74035923332,1209.0,347,2737,862.0833333333334,510.93096457835856,691.5,66,1561,211.75,282.19290342913075,121.5,1784,102523,8472.85,14514.984243439196,4291.0,0,13,0.21666666666666667,1.6782927833565469,0.0,3112,81898,9620.566666666668,11292.920443712626,6887.5,68,2095,399.48333333333335,378.10663421336346,266.5,213,1191,442.45,187.70201998136503,389.0,0,250,48.1,40.52691091700152,35.5,839,60978,3795.0333333333333,8247.094274044148,1821.0,2139,20920,5825.533333333334,3894.2585746618934,4500.0
20,189,46.86666666666667,30.250629166543813,39.0,2,19,8.066666666666666,4.758103406043091,7.0,1,2,1.9833333333333334,0.12909944487358055,2.0,1000,1000,1000.0,0.0,1000.0,3,6,5.2,0.5142049977013222,5.0,0,152,9.166666666666666,20.205861430738164,4.0,0,245,10.4,32.89593246712055,2.0,0,553,13.916666666666666,71.35309470719392,1.0,0,38,3.8,6.51933239797253,1.0,0,22,2.1333333333333333,4.470114193614611,0.0,0,12,1.3,2.6187071464071856,0.0,0,54,1.4166666666666667,7.074163223359669,0.0,0,4,0.21666666666666667,0.6911465950282972,0.0,1,283,43.983333333333334,52.753501503729154,23.5,0,93,22.7,23.813043000615284,13.5,0,92,10.95,16.35353587433679,4.5,729,38787,2801.5666666666666,5286.844826152854,1144.5,704,1101,925.1833333333333,119.61286304428013,950.5,9,29,14.683333333333334,3.567706696667529,15.0,14,33,20.116666666666667,3.4840638003589652,20.0,6063,76587,17956.916666666668,15566.79110689866,12057.0,434,27462,3982.35,5324.7018722146395,1799.0,390,1511,654.6,230.8448888580044,583.5,53,364,122.76666666666667,69.67950034523484,94.0,2076,45037,9153.283333333333,10858.881944650338,4138.0,0,0,0.0,0.0,0.0,3036,52739,8026.416666666667,7897.859133413494,5943.0,55,5005,356.0,715.9791209909092,184.5,249,1024,421.21666666666664,138.1685401248272,385.0,1,118,43.333333333333336,24.412185528130962,41.5,909,5498,1958.4,1021.208758684315,1535.5,2058,50410,6068.016666666666,7604.4393869336645,3753.5
14,88,40.05,14.836310245304098,39.0,3,23,9.166666666666666,4.540464646821904,9.0,2,3,2.033333333333333,0.18102033471939252,2.0,1000,1000,1000.0,0.0,1000.0,5,8,5.35,0.6331251516304806,5.0,0,322,28.083333333333332,60.801508585952725,8.0,0,82,11.883333333333333,17.20277043776564,6.0,0,25,2.9166666666666665,4.920698815834819,1.0,0,14,1.6333333333333333,2.6423324741513516,1.0,0,16,1.55,2.95402626705327,0.0,0,16,0.4,2.1008472866997967,0.0,0,12,0.43333333333333335,1.7979900894003615,0.0,0,4,0.13333333333333333,0.7240813388775701,0.0,4,321,67.68333333333334,65.63135145481398,50.0,1,263,35.45,48.17497240374607,21.5,0,500,41.15,87.28170348195471,12.5,771,7635,1796.1833333333334,1286.3139228788943,1335.5,771,1134,901.7333333333333,65.56711315654834,894.0,8,23,13.816666666666666,3.1488048131652158,14.0,15,25,19.516666666666666,2.9313713263773575,19.0,6466,48603,15642.016666666666,8891.379474851989,12898.0,472,13295,2770.633333333333,3374.8317621177607,1382.5,379,2329,829.8,408.37884538248574,699.5,55,598,151.13333333333333,97.48419544511778,114.5,2153,36456,7234.266666666666,7403.993889847826,4386.0,0,2,0.03333333333333333,0.2581988897471611,0.0,3802,16703,7511.516666666666,2563.6455471150725,6631.0,101,2190,442.18333333333334,382.2829501230761,315.5,265,954,454.05,137.66865465521292,422.0,7,153,47.86666666666667,30.266313246150812,38.5,1212,8231,2522.116666666667,1177.7867363524192,2108.5,2470,8472,4989.4,1597.3842410513894,4583.0
